conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_725639,725639,2555409,2017-11-16 13:25:31+00:00,I updated my phone to fix those annoying glitches. Now it’s not working. Come on @115858 y’all been tripping lately.,I updated my phone to fix those annoying glitches. Now it’s not working. Come on y’all been tripping lately.,@725639 We want to help. Can you tell us a bit about what isn’t working?,0,7
customer_568311,568311,2229370,2017-11-10 09:51:19+00:00,@AppleSupport @87961 hi is this fake as I didn’t buy a gift card !! https://t.co/ev7CyxGHc7,hi is this fake as I didn’t buy a gift card !!,@568311 These types of emails are called phishing. What we mean by this is the sender attempts to get personal information such as your Apple ID or credit card. More info &amp; where to forward is here: https://t.co/sayPykspsk,0,13
customer_489669,489669,1593235,2017-11-04 21:52:12+00:00,"@115858 I️ 

⬆️ fix it.",I️ ⬆️ fix it.,@489669 This should help you out with your keyboard: https://t.co/xU1AGHStV6,0,7
customer_276147,276147,656309,2017-11-22 22:25:03+00:00,"Hi @AppleSupport , has this really been sent by you? https://t.co/H1BCcEEK5D","Hi , has this really been sent by you?","@276147 Thank you for reaching out to us! This appears to be a phishing email. You can learn more about how to identify, and report these here: https://t.co/LNMCdqt6fD",0,13
customer_541108,541108,1800867,2017-10-18 02:00:53+00:00,@AppleSupport 3rd screen black at the time of running call,3rd screen black at the time of running call,@541108 Let's take a closer look into this with you. Send us a DM. https://t.co/GDrqU22YpT,6,4
customer_460851,460851,1468452,2017-11-02 22:35:30+00:00,"@AppleSupport 2 months, IOS 11.1","2 months, IOS 11.1",@460851 Are you using the native messaging app? Does this occur with all contacts?,2,3
customer_290309,290309,1219213,2017-10-25 15:08:27+00:00,"@AppleSupport Yes, all WiFi networks and I have restarted several times, seems to only fix the issue temporarily.","Yes, all WiFi networks and I have restarted several times, seems to only fix the issue temporarily.",@290309 Thanks for clarifying this for us. Go ahead and send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,2,1
customer_625057,625057,2121549,2017-11-08 08:51:37+00:00,@AppleSupport Please dad solution for theme update ios 11.1 commented on Apple and cause me harm myself and needed tsun update solves the problem not all iPhone and has two information company like Apple how that place on halmshakl you don't like Samsung failed,Please dad solution for theme update ios 11.1 commented on Apple and cause me harm myself and needed tsun update solves the problem not all iPhone and has two information company like Apple how that place on halmshakl you don't like Samsung failed,"@625057 Are you experiencing an issue with the iOS 11.1 update? Let us know in a DM, and we'll be happy to work with you there. https://t.co/GDrqU22YpT",0,3
customer_707569,707569,2475004,2017-11-15 04:48:34+00:00,@AppleSupport Is there any reason why apple isn’t recognising my card info when verifying it? Have about 15 updates to do but it’s telling my my card number doesn’t match the card itself?,Is there any reason why apple isn’t recognising my card info when verifying it? Have about 15 updates to do but it’s telling my my card number doesn’t match the card itself?,@707569 Let's work on this together so you can complete those updates. Take a look at these steps on how to check your recent purchases. There may be an issue with the account and this can help you sort that out: https://t.co/U96y4MTG7k,0,5
customer_141072,141072,112813,2017-11-23 20:43:18+00:00,"@AppleSupport hi you guys, can you finally fix the problem with battery drain on iphone 6? thx","hi you guys, can you finally fix the problem with battery drain on iphone 6? thx",@141072 Battery life is important and we'd like to help if you're having problems with it. Which iOS version do you see in Settings &gt; General &gt; About? Let us know in DM. https://t.co/GDrqU22YpT,8,9
customer_692144,692144,2358617,2017-11-14 12:56:15+00:00,@AppleSupport Explain? Orange flash on the iPhone X? More faults with your handsets? https://t.co/fFsCOlUc23,Explain? Orange flash on the iPhone X? More faults with your handsets?,"@692144 We’d like to look into this. Does this only happen with the Slo-mo camera setting? We can't see a case, but is there any protective covers on the iPhone X?",0,4
customer_595809,595809,2014919,2017-11-05 16:22:24+00:00,Seriously @115858 WTF is with the issue with fixing the letter “i “ showing up as I️,Seriously WTF is with the issue with fixing the letter “i “ showing up as I️,@595809 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0,18
customer_586501,586501,1981384,2017-11-02 15:11:11+00:00,@AppleSupport Oh my god,Oh my god,@586501 We understand your concern! Let's look into this together. Please DM us with which OS version is installed. https://t.co/GDrqU22YpT,0,19
customer_321040,321040,845832,2017-10-20 14:33:44+00:00,@AppleSupport iPhone 6 and im running 11.0.3,iPhone 6 and im running 11.0.3,@321040 Thank you. Send us a DM and we can take a closer look there. https://t.co/GDrqU22YpT,2,8
customer_502554,502554,1644531,2017-11-05 23:45:35+00:00,"@AppleSupport after leaving a group chat, everytime i am added back my keyboard disappears. so im just watching my friends talk currently","after leaving a group chat, everytime i am added back my keyboard disappears. so im just watching my friends talk currently",@502554 Let's see how we can help with that. What app is this happening in? What version iOS are you running?,0,1
customer_404546,404546,1212326,2017-10-25 03:58:02+00:00,Thanks @AppleSupport iOS 11.0.3 now drains my iPad battery twice as fast!   /snark,Thanks iOS 11.0.3 now drains my iPad battery twice as fast! /snark,@404546 We know how important battery life is. Click here to ensure sure you're getting the most out of yours: https://t.co/bivpdfBNJ6,0,9
customer_381776,381776,1109228,2017-10-14 02:50:25+00:00,@AppleSupport my screen is like this when I unlock my #iphone7plus sometimes. Can u solve it? https://t.co/xRgpdkrxZQ,my screen is like this when I unlock my #iphone7plus sometimes. Can u solve it?,@381776 We'd be glad to help! We've received your DM and will continue there.,0,4
customer_746618,746618,2646296,2017-11-17 21:27:46+00:00,"@AppleSupport, the new update for the iPhone is killing my battery extremely fast &amp; my chargers are dying, it is very frustrating!! Please fix this!!! #iphone #iphone6s",", the new update for the iPhone is killing my battery extremely fast &amp; my chargers are dying, it is very frustrating!! Please fix this!!! #iphone #iphone6s",@746618 We'd like to investigate what's causing the battery drain with you. DM us which iPhone and iOS version you're using and we'll get started. You can see the version by going to Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,0,9
customer_174245,174245,1078261,2017-10-29 06:00:50+00:00,@AppleSupport Yes 😭,Yes 😭,@174245 Thanks for letting us know. Join us in DM with the exact version of iOS 11 running on your device. We can continue there. https://t.co/GDrqU22YpT,8,19
customer_395256,395256,1170302,2017-10-15 20:16:25+00:00,Dear @AppleSupport I kinda hate my phone now. How do I breakup with #IOS11 ? Help 😩,Dear I kinda hate my phone now. How do I breakup with #IOS11 ? Help 😩,@395256 We'd be happy to help. What issues are you experiencing? What device are you using?,0,8
customer_669071,669071,2306245,2017-11-12 23:33:49+00:00,"@AppleSupport my iphone 8 keeps freezing on the home screen thinking im pressing the message icon, every time i have to reset it Any ideas? https://t.co/bkFVYrPmJ5","my iphone 8 keeps freezing on the home screen thinking im pressing the message icon, every time i have to reset it Any ideas?",@669071 Thanks for reaching out. Does this happen only when on calls? Which iOS version are you currently running? Send us those answers via DM. https://t.co/GDrqU2kzhr,0,14
customer_678700,678700,2347636,2017-11-13 15:19:23+00:00,@115858 why is the iPad not updating the latest iOS ? https://t.co/J1U6eBBRX8,why is the iPad not updating the latest iOS ?,@678700 We’d love to help. Send us a DM with your iPad model to continue. https://t.co/GDrqU22YpT,0,16
customer_138153,138153,101236,2017-11-30 18:28:55+00:00,"@AppleSupport Yes ofcourse, iphone 6s version 11.1.2 (15B202)","Yes ofcourse, iphone 6s version 11.1.2 (15B202)","@138153 Go ahead and DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT",4,8
customer_546739,546739,1821158,2017-10-16 17:53:37+00:00,"The new update keeps opening my texts on its own, and it’s rly ruining my life plz fix it. @115858","The new update keeps opening my texts on its own, and it’s rly ruining my life plz fix it.",@546739 We are here to help whenever possible. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,0,12
customer_814243,814243,2948208,2017-11-29 16:14:05+00:00,@AppleSupport Apple Watch is spazzing and turning on siri all the time. I’ve done a hard reset. Hasn’t helped. Has the new update changed something. It’s very frustrating.,Apple Watch is spazzing and turning on siri all the time. I’ve done a hard reset. Hasn’t helped. Has the new update changed something. It’s very frustrating.,@814243 What Apple Watch model are you using and which specific watchOS version is currently installed? Let us know the details via DM. We'll do everything we can to help you get this sorted. https://t.co/GDrqU22YpT,0,1
customer_771305,771305,2755771,2017-11-20 21:43:13+00:00,"@AppleSupport the battery does not last long, what should I do? 
Thanks","the battery does not last long, what should I do? Thanks",@771305 Let's backup your device then update to the newest version. DM us if the issue remains. https://t.co/GDrqU22YpT,0,17
customer_478942,478942,1546695,2017-11-12 10:12:14+00:00,@115858 the update you did to fix the i from turning into a question mark didn’t work.,the update you did to fix the i from turning into a question mark didn’t work.,"@478942 Please navigate to Settings &gt; General &gt; About, and confirm your exact version. Then DM us to let us know where you’re seeing this behavior. https://t.co/GDrqU22YpT",0,0
customer_372743,372743,1071030,2017-10-13 05:25:01+00:00,"@AppleSupport iOS 11 is literally the worst. Can barley use my phone, always freezes and have to hard restart","iOS 11 is literally the worst. Can barley use my phone, always freezes and have to hard restart",@372743 Let's work together to figure this out. Can you tell us the exact iOS 11 version you're using? https://t.co/ZTw54HL4Rm,0,14
customer_356407,356407,998370,2017-10-14 08:23:17+00:00,"This is how #IOS11 has ruined my #iphone6 
This is what I see for at least 5 seconds whenever I want to enter any Application.
#apple #applecare  @116333 @115858 https://t.co/hYzV2hsZmE",This is how #IOS11 has ruined my #iphone6 This is what I see for at least 5 seconds whenever I want to enter any Application. #apple #applecare,@356407 We'd like to help. Send us a DM to get started. https://t.co/GDrqU22YpT,0,8
