conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_626532,626532,2128184,2017-11-08 18:15:52+00:00,@AppleSupport my battery life is a mess and my phone keeps crashing ever since that AWFUL update. I’m so tired of y’all.  Every time a new phone releases I have the utmost issues. IM SICK OF IT.,my battery life is a mess and my phone keeps crashing ever since that AWFUL update. I’m so tired of y’all. Every time a new phone releases I have the utmost issues. IM SICK OF IT.,@626532 Let's look into this for you. How long does a full charge usually last? How often are you charging in a day? Let us know in DM. https://t.co/GDrqU22YpT,0,battery_charging
customer_663975,663975,2284946,2017-11-12 14:26:11+00:00,@AppleSupport 3 times per da. Always doing restart when in happens and after couple of hours it appears again,3 times per da. Always doing restart when in happens and after couple of hours it appears again,"@663975 Thanks. When did this issue begin? Do you remember any software or hardware changes that took place right before? For example: new apps installed or deleted, physical changes to the device, software updates, etc?",2,hardware_device
customer_172312,172312,1353922,2017-10-16 13:14:40+00:00,"@AppleSupport Hello
I have a problem getting an Apple Store Account
for assistance contact itunes support",Hello I have a problem getting an Apple Store Account for assistance contact itunes support,@172312 We would like to get you pointed in the right direction to set up an account.  Reach out here.  https://t.co/SDIe7UiyJN,2,repair_support
customer_362693,362693,1025628,2017-10-23 00:36:32+00:00,"@AppleSupport iPhone 6 yes and I installed before 11.0.0, 11.0.1, 11.0.0,2. I and still having the annoying keyboard lag. I also tried a clean install too","iPhone 6 yes and I installed before 11.0.0, 11.0.1, 11.0.0,2. I and still having the annoying keyboard lag. I also tried a clean install too",@362693 What did you mean by a 'clean install'? Did you mean a restore as new in iTunes and not from a backup? Please DM us here: https://t.co/GDrqU22YpT,4,keyboard_input
customer_417596,417596,1271089,2017-10-26 11:59:55+00:00,@115858 my apple music trial ended &amp; i bought the plan entered my password an everything but it’s still coming up as i need to choose a plan https://t.co/CAbK7HIKly,my apple music trial ended &amp; i bought the plan entered my password an everything but it’s still coming up as i need to choose a plan,@417596 Thanks for reaching out to us. We'd like to look into this. Let us know when this first began in a DM. https://t.co/GDrqU22YpT,0,account_icloud
customer_550432,550432,1835409,2017-10-18 14:55:04+00:00,@115858 anychance you will be sorting the new update out soon?? Works really slow and can't upload videos to Instagram since I updated,anychance you will be sorting the new update out soon?? Works really slow and can't upload videos to Instagram since I updated,@550432 Let's work together to figure out the best path forward. What type of device are you using? Tell us via DM. https://t.co/GDrqU22YpT,0,software_update
customer_244347,244347,536632,2017-12-02 04:01:39+00:00,@115858's app store makes me want to switch to android. 20 mins of this shit for WHAT https://t.co/kJS1Yhrzw1,'s app store makes me want to switch to android. 20 mins of this shit for WHAT,@244347 We'd like to look into this with you and get your App Store up and running. What is your current iOS version? You can find it at Settings &gt; General &gt; About.,0,apps_services
customer_246318,246318,518307,2017-12-02 08:08:29+00:00,@239539 @115858 @AppleSupport It’s been happening to me too. It’s gets locked automatically within secs sometimes or while I’m using the phone @115858 @AppleSupport  I use i7,It’s been happening to me too. It’s gets locked automatically within secs sometimes or while I’m using the phone I use i7,"@246318 Thanks for tagging us so we can help you with your iPhone! We recently released an update that may resolve this for you, so we recommend backing up and updating at your earliest convenience. This is a great guide if you need help updating: https://t.co/80YRnjDFDk",0,connectivity_calls
customer_176653,176653,255122,2017-10-05 16:52:07+00:00,"@115858 its now impossible to turn off wifi &amp; bluetooth from control center? This is a terrible ""feature"". 3d touch to fix your design flaw?","its now impossible to turn off wifi &amp; bluetooth from control center? This is a terrible ""feature"". 3d touch to fix your design flaw?",@176653 Those controls in iOS 11 work a bit differently. You can read more on that here: https://t.co/G7BHuQFeJE,0,connectivity_calls
customer_529439,529439,1758802,2017-10-17 20:45:59+00:00,@AppleSupport Please provide feature to DISABLE Memories/People. I DO NOT want you scanning my photos! Give us the option!,Please provide feature to DISABLE Memories/People. I DO NOT want you scanning my photos! Give us the option!,"@529439 Apple welcomes and appreciates product feedback, please submit it here: https://t.co/ODFtc9V7Tq",0,hardware_device
customer_275103,275103,652265,2017-10-10 17:19:11+00:00,@AppleSupport been charged a couple times on my card but haven't made any purchases as I have apply music,been charged a couple times on my card but haven't made any purchases as I have apply music,@275103 Thanks for reaching out. DM the country or region where you are currently located to get started. https://t.co/GDrqU22YpT,0,purchases_billing
customer_456856,456856,1451585,2017-11-02 15:57:29+00:00,"Okay @AppleSupport enough is enough, what’s going on with the letter i?","Okay enough is enough, what’s going on with the letter i?",@456856 We'd be happy to look into this with you. Send us a DM with more details to begin. https://t.co/GDrqU22YpT,0,hardware_device
customer_125148,125148,41593,2017-11-02 11:49:11+00:00,@AppleSupport Thank you! My friend spotted this. I didn't realise it wouldn't automatically do the latest one. Thanks for replying-will do when get wifi😀,Thank you! My friend spotted this. I didn't realise it wouldn't automatically do the latest one. Thanks for replying-will do when get wifi😀,@125148 Awesome! Let us know how it goes.,2,connectivity_calls
customer_224794,224794,2838708,2017-11-27 15:16:18+00:00,"@AppleSupport hi
why when i create an apple id i dont have a option to select none instead of credit card???
i have sent you a dm plz reply",hi why when i create an apple id i dont have a option to select none instead of credit card??? i have sent you a dm plz reply,@224794 We're here for you. Your DM has been received. Please look for a reply there from us shortly.,0,account_icloud
customer_322212,322212,851229,2017-10-18 18:37:59+00:00,@AppleSupport Yes and now it’s charging really slowly,Yes and now it’s charging really slowly,@322212 What type of charger and cable are you using?,2,battery_charging
customer_389129,389129,1143482,2017-10-24 07:37:37+00:00,"@115858 my iPhone8 just deleted 2,000 photos and all of my videos from my phone out of nowhere. I have 35 gigs of space open. WTF? #help 👎🏼","my iPhone8 just deleted 2,000 photos and all of my videos from my phone out of nowhere. I have 35 gigs of space open. WTF? #help 👎🏼",@389129 That's not what we want to hear about your photo library! Let's start by confirming if you use iCloud https://t.co/8YUslsnsM5,0,apps_services
customer_589926,589926,1993369,2017-11-03 04:16:00+00:00,Ok so I updated my phone because I kept seeing boxes only to still see boxes wtf is up @115858  🤨😐 I have a 7 plus 🗣🗣,Ok so I updated my phone because I kept seeing boxes only to still see boxes wtf is up 🤨😐 I have a 7 plus 🗣🗣,@589926 We can look into these boxes with you. Could you let us know in DM if this is 11.1 you're on and we'll go from there. https://t.co/GDrqU22YpT,0,software_update
customer_430368,430368,2792068,2017-11-21 20:35:09+00:00,"@AppleSupport In other words, the phone app does notify me that I’ve missed a call, but I’m in a completely quiet office and it didn’t ring. My watch didn’t vibrate either, for that matter","In other words, the phone app does notify me that I’ve missed a call, but I’m in a completely quiet office and it didn’t ring. My watch didn’t vibrate either, for that matter",@430368 Do you have your Do Not Disturb function turn on your iPhone? Here is more information on the Do Not Disturb function: https://t.co/8HnF4Ksats,2,connectivity_calls
customer_333298,333298,898208,2017-10-21 02:20:31+00:00,Update has made phone virtually unusable. Freezes require constant restart. Will my phone work in an emergency?  Doubting it. @AppleSupport,Update has made phone virtually unusable. Freezes require constant restart. Will my phone work in an emergency? Doubting it.,@333298 We'd be glad to help. Are you fully updated to iOS 11.0.3? Let us know in DM and we'll work from there. https://t.co/GDrqU22YpT,0,software_update
customer_357605,357605,1003885,2017-10-14 05:59:16+00:00,"I know my battery must’ve been swollen/damaged but one hour of battery life? NAH @115858 
Fix yuh iOS 11 issues quick quick 👀",I know my battery must’ve been swollen/damaged but one hour of battery life? NAH Fix yuh iOS 11 issues quick quick 👀,@357605 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,0,battery_charging
customer_708906,708906,2480969,2017-10-29 21:52:01+00:00,@708907 @AppleSupport Same here. Going to have to call Apple in the morning.,Same here. Going to have to call Apple in the morning.,@708906 Our Sales Support team can assist in looking into this for you. Reach them at the 800 number here: https://t.co/8yjRd1Xo0i,0,connectivity_calls
customer_457194,457194,1453011,2017-11-02 16:16:21+00:00,"@AppleSupport my God, can you fix the keyboard","my God, can you fix the keyboard",@457194  We want to help. Which device are you using? Let's meet in DM to continue. https://t.co/GDrqU22YpT,0,keyboard_input
