customer_tweet_id,customer_author_id,customer_created_at,customer_text,agent_tweet_id,agent_created_at,agent_response
1859524,555952,2017-10-19 15:09:36+00:00,"Hey, @AppleSupport, why does my lock screen clock only show intermittently since my iOS 11 update? https://t.co/uMK7T9IMx2",1859522,2017-10-19 15:50:15+00:00,"@555952 Join us in Direct Message at the link below. We'd like to help. Let us know which iOS 11 version you're running, there. https://t.co/GDrqU22YpT"
1456486,458049,2017-11-02 17:51:31+00:00,@AppleSupport how do you remove this new update? It’s 💩. I want to text one person not a group!,1456484,2017-11-02 20:01:42+00:00,"@458049 While we don't support downgrades of any devices, we're happy to help any way we can. What's the issue with the Messages app?"
1848390,401359,2017-10-19 21:00:18+00:00,@AppleSupport I did that but there’s still no sound only when I’m playing my music,1848389,2017-10-19 21:44:02+00:00,"@401359 Are you currently able to record yourself speaking during a screen recording? Let us know via DM, we'll go from there. https://t.co/GDrqU22YpT"
2015359,595943,2017-11-05 17:17:24+00:00,@115858 fix this shit “ I️ “,2015358,2017-11-05 19:25:00+00:00,@595943 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2278418,662474,2017-11-11 15:12:59+00:00,@115858 What’s going on? The quality of your service has diminished! Now FaceTime is broken...smh. #OverApple,2278415,2017-11-11 18:56:27+00:00,@662474 We'd like to help. Can you tell us more info on what's going on with FaceTime?
552082,248695,2017-12-02 14:32:07+00:00,@AppleSupport since this new update my phone is shutting on and off automatically.....help,552081,2017-12-02 19:36:31+00:00,@248695 We'll want to help you with your device. What iOS are you running on your device?
2436451,698996,2017-10-29 14:26:02+00:00,@AppleSupport Can I change a setting somewhere?,2436450,2017-10-29 15:03:32+00:00,@698996 We'd like to help! You can tap the (i) that is located beside the contact or group and remove from recents.
2545696,723575,2017-11-16 05:08:07+00:00,Really @115858 unresponsive iPhone X and I haven’t even had it for 24 hours.... #Terrible,2545695,2017-11-16 13:48:00+00:00,@723575 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
541118,245526,2017-12-02 06:07:56+00:00,@AppleSupport why tf my phone keep restarting!,541117,2017-12-02 15:30:00+00:00,"@245526 Hello. A phone that restarts on its own is unexpected behavior, however we'll be happy to help you with resolving this. To get started, may we have your iOS version?"
1386565,442635,2017-10-31 18:57:50+00:00,Why won’t my @115858 watch 3 show my calendar events?? @AppleSupport It shows birthdays and nothing else. https://t.co/eGJSz8Z63I,1386561,2017-10-31 19:06:54+00:00,@442635 Let’s get your watch and iPhone Calendars in sync. Please check the mirror my iPhone as shown at the bottom of your screenshot.
2679992,754030,2017-11-19 10:18:33+00:00,"Newest iOS update broke my phone, thanks @AppleSupport have to restore it to an older backup now",2679991,2017-11-19 14:50:29+00:00,@754030 We're happy to help. Send us a DM and let us know what kind of issues you're facing and we'll get started. https://t.co/GDrqU22YpT
1597657,481193,2017-11-04 23:48:36+00:00,@AppleSupport please answer https://t.co/BCYwtQKK6y,1597656,2017-11-05 03:09:00+00:00,@481193 Hi there! This should help you out: https://t.co/xU1AGHStV6 DM us if you need us. https://t.co/GDrqU22YpT
1566050,483414,2017-11-04 19:12:32+00:00,@AppleSupport Thank you,1566052,2017-11-04 22:54:00+00:00,@483414 You're welcome. Feel free to reach out if you have a question or concern in the future. We're here for you. Enjoy the weekend!
2293489,666008,2017-11-11 21:10:24+00:00,I am sooooo tired of this i phone glitch that’s turning all my i’s to question marks and exclamation points @115858 @AppleSupport,2293488,2017-11-11 22:55:29+00:00,"@666008 We can help you with your iPhone. Try backing up and updating as our article explains, and DM us if this issue with typing continues: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT"
339717,197129,2017-10-07 21:58:01+00:00,@AppleSupport fix my beats or im calling the police,339715,2017-10-07 23:50:28+00:00,@197129 We're happy to look into your Beats issue. What's been going on with them?
1709965,292328,2017-11-07 00:34:05+00:00,@AppleSupport I phone support fixed the issue. TY,1709964,2017-11-07 01:23:26+00:00,@292328 Great. Let us know if you have any further questions. We're happy to help.
646831,273630,2017-11-22 18:32:42+00:00,@115858 we still doin this....I I️ I️ I️ I️ ? Y’all annoying! FIX IT. I️ PAY TOO MUCH MONEY FOR THIS SHIT.,646830,2017-11-22 18:48:27+00:00,"@273630 We released an update recently that will help. Update your device, and let us know in DM if you're still seeing any issue: https://t.co/r9sZrDtROb https://t.co/GDrqU22YpT"
519189,239802,2017-12-02 01:32:57+00:00,iPhone SE freezing after recent ios 11 upgrade. Knocked battery life in half. Tired of force restarting. @AppleSupport,519188,2017-12-02 02:39:55+00:00,@239802 Glad to help. Let's get things resolved here. Let us know where you are located and how the iPhone was updated?
1924586,572866,2017-11-16 12:13:48+00:00,@AppleSupport yo fix your dumb ass shit every time I️ say “I️” it says that dumb question mark shit,1924585,2017-11-16 15:35:00+00:00,"@572866 The issue is resolved in the iOS 11.1.1 update. If you haven't yet, backup, update, and see if that helps. Check out this article for the steps: https://t.co/ahjigcvFRG"
1326099,429416,2017-10-16 03:36:02+00:00,Just had my iPhone 6s plus battery gone from 50% to 20% in 5 minutes.. ios 11 is shite. @115858 Sort this shit asap!,1326098,2017-10-16 12:17:31+00:00,@429416 We're happy to look in your battery concerns. Reach out to us in a DM and we will continue there. https://t.co/GDrqU22YpT
553546,249104,2017-12-02 16:34:54+00:00,@115858 @AppleSupport i am in paid after software update . Phone is getting rebooted on its own paid money problem still exists in India,553545,2017-12-02 20:07:00+00:00,"@249104 We know how important it is that your iPhone work like you expect it to, we rely on our iPhones as well, so we're right there with you. Follow these steps to get your iPhone updated, but make sure you back up first: https://t.co/osZOKKTalm"
667047,278954,2017-11-23 03:12:13+00:00,@AppleSupport I️ haven’t upgraded my software as I️ hear this is the wrong thing to do and I’ll have to get a new phone. I’m happy with my iPhone 6. No software update and I still can’t write the letter I️ thanks you guys suck. Who needs an I️ anyway?,667045,2017-11-23 03:21:00+00:00,"@278954 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version of iOS 11. For more info, check out: https://t.co/4f8hwT5to6"
2586432,297087,2017-11-17 02:26:25+00:00,@AppleSupport I do see there is an update available I’m going to try that and see if that will fix it,2586433,2017-11-17 03:05:51+00:00,"@297087 Okay, sounds good! Just let us know if it is still happening after that finishes updating."
486175,230665,2017-12-01 12:22:08+00:00,@118721 @22084 @AppleSupport @115858 What do I do to get those 3 songs on my phone?,486174,2017-12-01 15:29:00+00:00,@230665 Thanks for reaching out. Our iTunes Store experts can help you. Reach out here: https://t.co/SDIe7UiyJN
1751496,527722,2017-11-07 15:15:43+00:00,@115858 I just want to know why I got a brand new iPhone and my shit acting dumb asf ....,1751494,2017-11-07 18:15:33+00:00,@527722 We're happy to help. Congrats on your new iPhone. Can you tell us what is happening with the device specifically?
1969314,583423,2017-10-31 16:03:13+00:00,"@AppleSupport iPhone 7 and iOS 11.0.3, the screen freezes a lot and I have to restart it but then it happens the next day or two",1969313,2017-10-31 16:12:36+00:00,@583423 Do you notice this happening when opening or using any specific apps? Let us know in DM. We'll pick back up there. https://t.co/GDrqU22YpT
1497880,246324,2017-10-17 10:42:32+00:00,"@AppleSupport 11.0.3 (15A432) on board.I was updating apps, and a normal use as always. With iOS10 there wasn't this bad battery drain",1497882,2017-10-17 13:38:03+00:00,@246324 Thanks. Have you looked at this article about battery performance? https://t.co/bivpdfBNJ6
1634006,499879,2017-11-05 17:53:59+00:00,@AppleSupport this was where i saw it but It seems ok now. It happened during the DST change. I’m using iPhone X https://t.co/S8ysRSChic,1634005,2017-11-05 20:44:30+00:00,@499879 Let us know if it happens again.
222992,169262,2017-10-05 02:39:02+00:00,Are anyone else’s volume buttons not working after the new iOS update? @115858 @AppleSupport,222991,2017-10-05 03:24:28+00:00,@169262 Let's help get this resolved. DM us what currently happens when you attempt to adjust the volume. https://t.co/GDrqU22YpT
2267248,659888,2017-10-19 19:41:34+00:00,@AppleSupport It’s perfectly fine with iTunes on my Mac or PC. After I eject my iPhone however it defaults to doing something like this. https://t.co/j0JtbJQmIh,2267249,2017-10-19 20:12:33+00:00,@659888 Are you an Apple Music member?
1955451,580395,2017-10-18 17:58:54+00:00,@AppleSupport I’ll tell him and give you the feedback.,1955453,2017-10-18 18:25:34+00:00,@580395 Sounds good. Keep us in the loop. Thank you.
81810,134120,2017-11-30 05:02:12+00:00,@116333 @AppleSupport @116333 @AppleSupport service centre manipulating to me .not expecting such poor service from apple.,81809,2017-11-30 13:38:38+00:00,@134120 Please send us a DM. We'd like to get some additional information on what you're encountering. https://t.co/GDrqU22YpT
244171,173993,2017-10-05 12:22:55+00:00,"Quero expressar toda a minha indignação sobre o #IOS11, bateria posso dizer que não tenho mais. Valeu @AppleSupport @115858 😩",244170,2017-10-05 14:50:00+00:00,"@173993 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
1134131,387231,2017-10-24 04:42:25+00:00,@AppleSupport hi apple. I recent recieved this email. Is there any way I can locate the IP address? Thanks https://t.co/4ZnzdV5YLY,1134130,2017-10-24 12:48:00+00:00,@387231 We'd like to help! Check out this article: https://t.co/LNMCdqt6fD
687926,284305,2017-11-23 06:26:52+00:00,@AppleSupport IPad Smart Keyboard constantly getting error message “not supported” and over past two weeks haven’t used it for longer than 10 mins without disconnecting. I actually took a BT Mac keyboard out with me yesterday so it would actually work!,687924,2017-11-23 14:21:00+00:00,@284305 We're glad you reached out. Try the steps in the Get Help section of this article: https://t.co/eqRjET05nq Let us know if you have questions; we're happy to help.
2005238,592989,2017-11-04 00:48:22+00:00,Hey @115858 wtf is this shit?!?! Cut it out fam https://t.co/7GqFTAMWY0,2005237,2017-11-04 04:43:00+00:00,@592989 We're happy to look into this with you. Check out our article here: https://t.co/xU1AGHStV6 DM us any other questions. https://t.co/GDrqU22YpT
2445241,701062,2017-11-15 00:50:25+00:00,@AppleSupport The newest update. 11.1.1 i think it is. Ever since ios11,2445239,2017-11-15 00:57:30+00:00,@701062 Does this issue occur while performing a particular task on your phone or using a certain app?
2000563,591539,2017-11-02 22:53:48+00:00,@AppleSupport can you please fix this keyboard glitch. That’d be awesome. Thx ✌🏼❤️,2000562,2017-11-03 00:19:00+00:00,"@591539 We're happy to help. In DM, please let us know which iOS version you're using and a few details about what you're experiencing. https://t.co/GDrqU22YpT"
1083995,375696,2017-10-23 19:31:08+00:00,"@AppleSupport Yes, my signal strength is it’s usual. Since updating my phone is slow, crashes, the camera often won’t work and at times calls don’t work",1083997,2017-10-23 19:39:57+00:00,"@375696 That's certainly not the experience we want you to have. Message us in DM, and we'll work together to investigate. https://t.co/GDrqU22YpT"
1675461,509738,2017-11-06 05:11:54+00:00,@115858 get your shit together I️ can’t read these question marks,1675460,2017-11-06 14:24:39+00:00,@509738 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1582066,477632,2017-11-04 20:13:48+00:00,@AppleSupport Not what I’m referring too,1582068,2017-11-04 23:55:27+00:00,@477632 So we can provide the best assistance can you clarify what you're seeing? Let us know in DM: https://t.co/GDrqU22YpT
2495213,712153,2017-10-30 00:39:36+00:00,@AppleSupport I was supposed to get a call at 8pm and haven’t got a call yet! Help!,2495212,2017-10-30 00:46:00+00:00,"@712153 We're happy to help any way we can. Send us a DM about what's going on, and we can go from there: https://t.co/GDrqU22YpT"
